"SPECIES_NAME","ID_PLACE","year","count","effort_h"
"c",76,2012,4,4.6634064570535
"a",77,2012,6,5.43031436065212
"b",77,2012,5,3.29201278649271
"c",77,2012,3,4.30925131798722
"a",78,2012,6,3.19493014388718
"b",78,2012,7,1.59866001247428
"c",78,2012,1,3.67324064509012
"a",79,2012,6,2.17696633678861
"b",79,2012,4,4.22247420321219
"c",79,2012,0,1.04983940976672
"a",80,2012,4,2.35016549378633
"b",80,2012,4,2.27502223243937
"c",80,2012,5,5.04229486593977
"a",81,2012,5,3.97010992653668
"b",81,2012,8,2.39802725985646
"c",81,2012,6,1.09316056617536
"a",82,2012,6,3.57838854449801
"b",82,2012,6,2.11507366993465
"c",82,2012,5,3.05928377341479
"a",83,2012,7,5.7462166310288
"b",83,2012,4,5.62634351220913
"c",83,2012,4,5.64770657825284
"a",84,2012,3,3.03765760990791
"b",84,2012,5,4.01192839164287
"c",84,2012,4,5.12731856689788
"a",85,2012,4,2.05831292225048
"b",85,2012,3,2.87639440060593
"c",85,2012,6,3.27562482934445
"a",86,2012,5,4.6078740702942
"b",86,2012,4,4.67648300831206
"c",86,2012,4,2.00586488959379
"a",87,2012,4,1.72650275076739
"b",87,2012,5,3.49172408366576
"c",87,2012,3,3.33295711339451
"a",88,2012,5,4.92657780554146
"b",88,2012,3,3.90525852004066
"c",88,2012,4,1.27171725407243
"a",89,2012,2,3.27042569895275
"b",89,2012,3,3.97584004816599
"c",89,2012,6,1.80617491039447
"a",90,2012,9,3.66937044332735
"b",90,2012,6,5.77897633332759
"c",90,2012,5,5.31422293302603
"a",91,2012,3,3.49212812632322
"b",91,2012,6,5.59119709092192
"c",91,2012,4,4.26713835936971
"a",92,2012,2,3.49644526396878
"b",92,2012,3,1.54021666059271
"c",92,2012,4,1.56651804596186
"a",93,2012,2,2.57202195026912
"b",93,2012,5,3.50605005770922
"c",93,2012,5,1.29648807714693
"a",94,2012,4,3.41166410618462
"b",94,2012,6,2.74789635464549
"c",94,2012,8,4.18530432647094
"a",95,2012,6,4.97192903212272
"b",95,2012,5,2.43625102122314
"c",95,2012,5,5.80288172955625
"a",96,2012,5,2.43409429700114
"b",96,2012,6,1.04972258000635
"c",96,2012,2,1.5727200943511
"a",97,2012,5,3.43432438117452
"b",97,2012,5,5.41109939827584
"c",97,2012,6,5.14962392998859
"a",98,2012,5,3.75303087430075
"b",98,2012,1,5.08375910366885
"c",98,2012,7,1.23668709327467
"a",99,2012,5,5.09526477567852
"b",99,2012,3,1.57555401930586
"c",99,2012,9,3.35481327050366
"a",100,2012,6,2.63701905170456
"b",100,2012,5,1.02962010214105
"c",100,2012,7,4.13708316301927
"a",1,2013,5,1.97877158783376
"b",1,2013,2,5.6753962803632
"c",1,2013,9,2.31956363446079
"a",2,2013,0,3.01887022471055
"b",2,2013,5,1.50199940917082
"c",2,2013,2,5.82800765428692
"a",3,2013,5,4.75272982171737
"b",3,2013,8,4.26534543186426
"c",3,2013,2,1.38882911554538
"a",4,2013,5,4.25593508197926
"b",4,2013,3,2.60297760274261
"c",4,2013,5,5.46630104444921
"a",5,2013,8,5.40551250940189
"b",5,2013,4,4.23493155185133
"c",5,2013,4,1.98485040361993
"a",6,2013,6,5.1009350924287
"b",6,2013,11,4.07754223467782
"c",6,2013,6,3.49081996735185
"a",7,2013,5,5.67009882093407
"b",7,2013,8,3.75369544047862
"c",7,2013,3,5.23941711545922
"a",8,2013,5,3.65917221084237
"b",8,2013,4,3.41779065923765
"c",8,2013,10,4.43874101876281
"a",9,2013,5,2.17931677144952
"b",9,2013,7,5.60463248426095
"c",9,2013,2,3.46379801770672
"a",10,2013,6,5.95591545943171
"b",10,2013,3,1.07817720877938
"c",10,2013,7,5.9103423289489
"a",11,2013,6,1.81908658379689
"b",11,2013,3,3.22495557391085
"c",11,2013,5,4.33623347105458
"a",12,2013,3,1.95639353967272
"b",12,2013,6,4.03084598388523
"c",12,2013,7,1.28560413746163
"a",13,2013,3,1.00409428961575
"b",13,2013,9,1.65820075920783
"c",13,2013,2,3.71260946523398
"a",14,2013,2,5.36137708369642
"b",14,2013,6,2.04276607162319
"c",14,2013,4,4.40083751128986
"a",15,2013,2,4.40997395222075
"b",15,2013,6,1.90123151545413
"c",15,2013,5,5.90824344451539
"a",16,2013,3,1.50567979575135
"b",16,2013,6,4.31855803960934
"c",16,2013,4,2.60018895519897
"a",17,2013,10,5.39885799656622
"b",17,2013,4,4.56636247597635
"c",17,2013,3,4.28220747062005
"a",18,2013,4,3.85660036490299
"b",18,2013,5,2.48654103511944
"c",18,2013,6,2.64559011114761
"a",19,2013,13,5.34703352046199
"b",19,2013,7,1.4166786535643
"c",19,2013,5,3.24625902017578
"a",20,2013,6,1.6957290135324
"b",20,2013,5,2.74494657781906
"c",20,2013,2,2.67475671158172
"a",21,2013,3,3.96729434514418
"b",21,2013,3,2.92859242670238
"c",21,2013,1,1.52270539454184
"a",22,2013,2,2.76025535096414
"b",22,2013,8,4.50935281254351
"c",22,2013,5,1.82903218222782
"a",23,2013,3,2.21161726070568
"b",23,2013,9,2.62529826164246
"c",23,2013,8,5.37741490546614
"a",24,2013,6,3.92187396087684
"b",24,2013,5,5.39679202972911
"c",24,2013,3,3.77731135720387
"a",25,2013,8,4.0060688755475
"b",25,2013,9,3.00169740826823
"c",25,2013,4,4.92838906147517
"a",26,2013,2,2.79296512971632
"b",26,2013,3,4.18020416772924
"c",26,2013,5,5.08244021353312
"a",27,2013,7,3.51651857397519
"b",27,2013,4,5.7924992616754
"c",27,2013,4,2.96490328526124
"a",28,2013,4,3.01267567812465
"b",28,2013,7,4.25690991710871
"c",28,2013,6,3.8592693596147
"a",29,2013,4,5.12124141119421
"b",29,2013,2,5.25963752437383
"c",29,2013,2,4.16214078222401
"a",30,2013,6,3.11425744812004
"b",30,2013,6,2.9368014705833
"c",30,2013,6,4.54104001657106
"a",31,2013,9,5.00940404739231
"b",31,2013,6,1.4187854018528
"c",31,2013,8,2.93168089957908
"a",32,2013,2,3.9460714594461
"b",32,2013,5,5.17324019945227
"c",32,2013,6,3.42384980549105
"a",33,2013,5,2.48409746820107
"b",33,2013,8,3.55481842672452
"c",33,2013,4,3.87551056360826
"a",34,2013,5,1.27539325412363
"b",34,2013,5,4.1275834061671
"c",34,2013,5,2.21424657758325
"a",35,2013,3,4.77786838100292
"b",35,2013,6,2.090737527702
"c",35,2013,4,2.64889732026495
"a",36,2013,3,1.37741065723822
"b",36,2013,11,3.19384868745692
"c",36,2013,9,1.6866489443928
"a",37,2013,4,5.44871259387583
"b",37,2013,5,3.86489650141448
"c",37,2013,5,4.58702581026591
"a",38,2013,6,2.87436082866043
"b",38,2013,4,5.88805003580637
"c",38,2013,4,4.32855427754112
"a",39,2013,7,5.10699975676835
"b",39,2013,7,5.70100421342067
"c",39,2013,9,2.53724213363603
"a",40,2013,8,4.5297934373375
"b",40,2013,3,4.57912019011565
"c",40,2013,9,5.9528596457094
"a",41,2013,3,3.45079340180382
"b",41,2013,4,2.20324258343317
"c",41,2013,6,2.78585277870297
"a",42,2013,2,3.81987320748158
"b",42,2013,10,5.59232417983003
"c",42,2013,2,2.78464542841539
"a",43,2013,5,1.97563275601715
"b",43,2013,7,5.71087448648177
"c",43,2013,11,4.17109844996594
"a",44,2013,8,1.03847881453112
"b",44,2013,6,4.45424404251389
"c",44,2013,5,4.83600296685472
"a",45,2013,5,1.27272548060864
"b",45,2013,4,1.85043465602212
"c",45,2013,6,4.26092802570201
"a",46,2013,5,3.18648892710917
"b",46,2013,9,1.70589157752693
"c",46,2013,5,1.63436704920605
"a",47,2013,5,2.92410883959383
"b",47,2013,5,4.45567313954234
"c",47,2013,7,4.40263517689891
"a",48,2013,6,5.93520154966973
"b",48,2013,7,3.63659027521499
"c",48,2013,5,1.60162886511534
"a",49,2013,5,5.44634452229366
"b",49,2013,7,4.48180619184859
"c",49,2013,5,1.04574510850944
"a",50,2013,6,2.47053869324736
"b",50,2013,4,2.84290081844665
"c",50,2013,4,5.07466692384332
"a",51,2013,8,1.16618123976514
"b",51,2013,6,1.7092299615033
"c",51,2013,3,5.61808127583936
"a",52,2013,4,4.79780099145137
"b",52,2013,4,3.8562156681437
"c",52,2013,5,1.12057307292707
"a",53,2013,5,4.25827116146684
"b",53,2013,7,3.02488422626629
"c",53,2013,3,2.76292871823534
"a",54,2013,4,2.06897739809938
"b",54,2013,9,5.4221167312935
"c",54,2013,4,5.17535445652902
"a",55,2013,11,5.37941886833869
"b",55,2013,5,1.7248277310282
"c",55,2013,2,4.96081752842292
"a",56,2013,2,2.14215404377319
"b",56,2013,10,2.85619191499427
"c",56,2013,1,4.46884367405437
"a",57,2013,6,5.95478827971965
"b",57,2013,9,5.57595329382457
"c",57,2013,4,5.03233399614692
"a",58,2013,6,5.42319128545932
"b",58,2013,8,2.21223923517391
"c",58,2013,6,3.89452263736166
"a",59,2013,7,3.23595301387832
"b",59,2013,9,3.21701530274004
"c",59,2013,6,1.77625727164559
"a",60,2013,9,1.98164466326125
"b",60,2013,6,4.99392160936259
"c",60,2013,5,1.99893425474875
"a",61,2013,6,3.66702532884665
"b",61,2013,4,1.62714183004573
"c",61,2013,1,2.27499678172171
"a",62,2013,5,2.4216227713041
"b",62,2013,4,4.30325851100497
"c",62,2013,6,5.66757538029924
"a",63,2013,5,3.94762796373107
"b",63,2013,5,5.79278200189583
"c",63,2013,4,4.94303767592646
"a",64,2013,13,2.94215613533743
"b",64,2013,5,3.48443843680434
"c",64,2013,6,1.1871979853604
"a",65,2013,8,5.20149167301133
"b",65,2013,3,1.40450338856317
"c",65,2013,5,3.13832724140957
"a",66,2013,10,3.79608990531415
"b",66,2013,7,1.70414590532891
"c",66,2013,6,4.07788310921751
"a",67,2013,2,2.60122999805026
"b",67,2013,6,1.66123652970418
"c",67,2013,10,4.74326374847442
"a",68,2013,9,4.76338267000392
"b",68,2013,5,5.65935414656997
"c",68,2013,3,5.71571362693794
"a",69,2013,2,2.00373627385125
"b",69,2013,4,5.1077965090517
"c",69,2013,4,5.7001975402236
"a",70,2013,5,4.11877365107648
"b",70,2013,2,3.63125018565916
"c",70,2013,5,2.87685141223483
"a",71,2013,4,1.19467644393444
"b",71,2013,2,4.90108703519218
"c",71,2013,4,5.36717929085717
"a",72,2013,7,3.6910093263723
"b",72,2013,6,4.21660552872345
"c",72,2013,1,4.90664670267142
"a",73,2013,4,2.03803104138933
"b",73,2013,3,4.02855994668789
"c",73,2013,3,2.1248449399136
"a",74,2013,3,1.16167888650671
"b",74,2013,5,1.42436419171281
"c",74,2013,7,2.95305020082742
"a",75,2013,5,2.97292263619602
"b",75,2013,12,3.88556275423616
"c",75,2013,2,4.38431610958651
"a",76,2013,3,5.35627073282376
"b",76,2013,7,3.04588030814193
"c",76,2013,2,5.04958776081912
"a",77,2013,5,2.05911650462076
"b",77,2013,9,3.09757361793891
"c",77,2013,4,5.55269850790501
"a",78,2013,2,2.09888327424414
"b",78,2013,5,2.43857560353354
"c",78,2013,3,4.02523344871588
"a",79,2013,6,4.33963877754286
"b",79,2013,6,5.85144825419411
"c",79,2013,8,1.45255483360961
"a",80,2013,4,1.02837639069185
"b",80,2013,7,1.33010461949743
"c",80,2013,4,5.76643527159467
"a",81,2013,5,5.69466523383744
"b",81,2013,3,5.07078458694741
"c",81,2013,7,3.48005745001137
"a",82,2013,1,1.75523567502387
"b",82,2013,8,1.5998747900594
"c",82,2013,6,3.46927011408843
"a",83,2013,5,2.90977177349851
"b",83,2013,4,2.22059935471043
"c",83,2013,5,1.01017833244987
"a",84,2013,7,5.80272169806994
"b",84,2013,8,4.42941223876551
"c",84,2013,6,5.41066952538677
"a",85,2013,1,2.68372244457714
"b",85,2013,4,3.69773629959673
"c",85,2013,9,4.88926991145127
"a",86,2013,5,2.18379414896481
"b",86,2013,4,5.32814136496745
"c",86,2013,3,3.73992653819732
"a",87,2013,2,5.99626053497195
"b",87,2013,5,1.31831591855735
"c",87,2013,4,2.22592861531302
"a",88,2013,5,1.57827324257232
"b",88,2013,3,2.80915638571605
"c",88,2013,6,1.67198378266767
"a",89,2013,1,2.54126870096661
"b",89,2013,1,2.82379859150387
"c",89,2013,4,4.42099690926261
"a",90,2013,8,4.38798806886189
"b",90,2013,0,1.05001729703508
"c",90,2013,10,3.32624453376047
"a",91,2013,2,4.70518354466185
"b",91,2013,2,1.99838837049901
"c",91,2013,6,5.21566650038585
"a",92,2013,4,1.10958627332002
"b",92,2013,3,4.27816334669478
"c",92,2013,9,1.42362946667708
"a",93,2013,2,3.68025410827249
"b",93,2013,2,3.51072471146472
"c",93,2013,7,3.14168813778087
"a",94,2013,1,2.32172543904744
"b",94,2013,1,2.28265579231083
"c",94,2013,2,5.11325619090348
"a",95,2013,1,2.96002402226441
"b",95,2013,6,1.51751519902609
"c",95,2013,7,2.56635903054848
"a",96,2013,7,3.60823722695932
"b",96,2013,6,5.01892340974882
"c",96,2013,4,4.82627367973328
"a",97,2013,6,1.81424682983197
"b",97,2013,6,4.50573695963249
"c",97,2013,6,4.74685695860535
"a",98,2013,6,3.46796058258042
"b",98,2013,5,1.74283176567405
"c",98,2013,5,2.34056897717528
"a",99,2013,3,3.22696685348637
"b",99,2013,4,1.03371645696461
"c",99,2013,4,2.79413068806753
"a",100,2013,5,3.66483010374941
"b",100,2013,5,2.64538104785606
"c",100,2013,7,1.09032729431055
"a",1,2014,6,2.60816719406284
"b",1,2014,7,4.39503021095879
"c",1,2014,5,1.19888637238182
"a",2,2014,5,1.26112043531612
"b",2,2014,6,1.01095422077924
"c",2,2014,10,2.58608002122492
"a",3,2014,8,5.68178714043461
"b",3,2014,4,2.30249481298961
"c",3,2014,4,3.73583801463246
"a",4,2014,3,1.95301353838295
"b",4,2014,4,1.35006132209674
"c",4,2014,5,1.10833949199878
"a",5,2014,3,2.02741466835141
"b",5,2014,4,1.88177900994197
"c",5,2014,4,2.2223533669021
"a",6,2014,2,2.12220772425644
"b",6,2014,7,5.83467925922014
"c",6,2014,4,3.06482307054102
"a",7,2014,8,2.65761747164652
"b",7,2014,8,2.41245201928541
"c",7,2014,3,4.98776039597578
"a",8,2014,7,1.04873575991951
"b",8,2014,5,2.10791040351614
"c",8,2014,1,2.78001266089268
"a",9,2014,2,5.11371264024638
"b",9,2014,5,5.63909887592308
"c",9,2014,5,4.27841757214628
"a",10,2014,9,4.44303866033442
"b",10,2014,8,5.42537299706601
"c",10,2014,7,2.5650639787782
"a",11,2014,5,5.56824406865053
"b",11,2014,4,3.76039627264254
"c",11,2014,5,5.73540829960257
"a",12,2014,0,5.24614474526607
"b",12,2014,5,5.83946934109554
"c",12,2014,3,4.32565365708433
"a",13,2014,2,1.14139181585051
"b",13,2014,2,5.52037653885782
"c",13,2014,4,2.57068978878669
"a",14,2014,1,1.34736922709271
"b",14,2014,6,4.12950343941338
"c",14,2014,6,2.45765279536135
"a",15,2014,3,5.21132003306411
"b",15,2014,12,3.84043180407025
"c",15,2014,2,5.3333566270303
"a",16,2014,5,2.22953186742961
"b",16,2014,4,3.29289979906753
"c",16,2014,9,1.26220008381642
"a",17,2014,4,4.97262265207246
"b",17,2014,5,3.30494074872695
"c",17,2014,7,3.32370224548504
"a",18,2014,7,2.84307915973477
"b",18,2014,6,1.0726130604744
"c",18,2014,3,3.85931567312218
"a",19,2014,4,1.38241576519795
"b",19,2014,7,3.1574031165801
"c",19,2014,4,5.67776377219707
"a",20,2014,7,5.99992960365489
"b",20,2014,6,5.49560036999173
"c",20,2014,6,4.96251656464301
"a",21,2014,5,3.91683699353598
"b",21,2014,5,1.32916566939093
"c",21,2014,6,2.4364404452499
"a",22,2014,2,5.55312657519244
"b",22,2014,8,4.98424841696396
"c",22,2014,5,3.56516536697745
"a",23,2014,8,2.73056915053166
"b",23,2014,11,1.7366217172239
"c",23,2014,5,5.74503154749982
"a",24,2014,4,2.88001656089909
"b",24,2014,6,5.47538889828138
"c",24,2014,2,4.40026999823749
"a",25,2014,3,1.02311667427421
"b",25,2014,4,1.64090625732206
"c",25,2014,9,4.82972222520038
"a",26,2014,4,5.12365299765952
"b",26,2014,7,1.281576809939
"c",26,2014,3,1.95878732972778
"a",27,2014,3,1.89030127273872
"b",27,2014,5,2.50855989195406
"c",27,2014,4,1.96953997854143
"a",28,2014,10,5.06273416010663
"b",28,2014,10,4.89114364283159
"c",28,2014,5,1.76683315332048
"a",29,2014,6,4.99995737476274
"b",29,2014,1,5.99164758482948
"c",29,2014,5,4.01519834203646
"a",30,2014,2,5.77841328596696
"b",30,2014,5,4.60134541871957
"c",30,2014,6,3.41383437183686
"a",31,2014,4,2.73941547051072
"b",31,2014,6,3.54720970173366
"c",31,2014,8,2.46965689142235
"a",32,2014,4,4.48937286646105
"b",32,2014,7,3.99966971972026
"c",32,2014,2,3.81447757733986
"a",33,2014,2,1.1157317776233
"b",33,2014,6,5.95826336089522
"c",33,2014,4,3.26344679365866
"a",34,2014,3,3.14734849636443
"b",34,2014,5,2.95141356787644
"c",34,2014,3,2.92808967316523
"a",35,2014,6,4.50867503671907
"b",35,2014,8,2.15931699052453
"c",35,2014,4,5.8096140101552
"a",36,2014,2,1.67244324600324
"b",36,2014,5,4.01282725995407
"c",36,2014,2,3.08814652054571
"a",37,2014,5,1.12304512201808
"b",37,2014,4,1.79506370355375
"c",37,2014,5,2.85030657798052
"a",38,2014,8,3.94121442129835
"b",38,2014,5,1.54739895276725
"c",38,2014,5,2.32092485786416
"a",39,2014,2,4.52811582270078
"b",39,2014,1,4.26854381710291
"c",39,2014,6,1.9167058870662
"a",40,2014,1,5.17040342348628
"b",40,2014,7,3.75022674934007
"c",40,2014,5,1.23783526965417
"a",41,2014,5,3.08894038689323
"b",41,2014,3,5.16820251732133
"c",41,2014,4,3.03983733896166
"a",42,2014,7,4.21441115112975
"b",42,2014,6,4.15854210639372
"c",42,2014,6,4.90257768682204
"a",43,2014,5,4.34513148292899
"b",43,2014,0,3.07730346010067
"c",43,2014,4,4.13358204672113
"a",44,2014,7,3.71406334475614
"b",44,2014,10,4.78891542903148
"c",44,2014,4,5.3156172928866
"a",45,2014,8,5.21683485386893
"b",45,2014,6,4.29214303987101
"c",45,2014,6,4.45991931506433
"a",46,2014,2,3.78892447473481
"b",46,2014,9,3.31860499246977
"c",46,2014,7,2.92647065385245
"a",47,2014,3,4.38126681162976
"b",47,2014,1,1.96619187388569
"c",47,2014,5,4.87618440901861
"a",48,2014,6,3.52382864709944
"b",48,2014,5,4.61667482415214
"c",48,2014,1,4.79183882032521
"a",49,2014,7,4.55156614794396
"b",49,2014,4,1.2373532706406
"c",49,2014,8,3.80896044918336
"a",50,2014,3,5.53304701135494
"b",50,2014,1,4.63587411120534
"c",50,2014,4,2.90830813837238
"a",51,2014,3,1.45263364445418
"b",51,2014,4,2.10039169318043
"c",51,2014,5,1.3293685358949
"a",52,2014,5,2.48611651849933
"b",52,2014,7,1.18362274393439
"c",52,2014,6,5.55680913757533
"a",53,2014,7,2.08557950239629
"b",53,2014,4,5.75544432993047
"c",53,2014,2,5.07520385459065
"a",54,2014,4,2.33475320297293
"b",54,2014,3,5.51531349914148
"c",54,2014,6,5.94999576127157
"a",55,2014,1,1.86341273854487
"b",55,2014,4,1.74773763190024
"c",55,2014,2,2.99815770611167
"a",56,2014,4,5.69758803024888
"b",56,2014,8,1.03205898683518
"c",56,2014,3,4.18453728454188
"a",57,2014,3,1.61372030875646
"b",57,2014,1,3.40833014482632
"c",57,2014,6,5.61484024650417
"a",58,2014,6,1.97159648430534
"b",58,2014,3,3.62964638532139
"c",58,2014,2,2.4784818328917
"a",59,2014,5,5.36855915701017
"b",59,2014,4,1.5500656273216
"c",59,2014,5,3.6554147049319
"a",60,2014,3,5.81991803972051
"b",60,2014,3,2.16661529173143
"c",60,2014,3,4.35392497712746
"a",61,2014,2,2.91485977731645
"b",61,2014,10,2.92901581060141
"c",61,2014,6,5.66289654024877
"a",62,2014,7,3.82914908253588
"b",62,2014,3,2.71362779452465
"c",62,2014,4,3.87803148035891
"a",63,2014,5,2.49343741009943
"b",63,2014,7,3.80402137781493
"c",63,2014,7,1.36297649145126
"a",64,2014,9,1.53061525104567
"b",64,2014,5,5.51866093324497
"c",64,2014,5,1.80541139701381
"a",65,2014,6,1.10513961315155
"b",65,2014,4,2.13576571457088
"c",65,2014,8,3.07515900721774
"a",66,2014,3,1.68799244589172
"b",66,2014,6,5.4210494949948
"c",66,2014,5,2.69986082590185
"a",67,2014,4,5.24553733435459
"b",67,2014,5,5.21077250503004
"c",67,2014,3,2.47557536140084
"a",68,2014,9,2.08384270453826
"b",68,2014,3,4.19253327208571
"c",68,2014,5,5.17761208023876
"a",69,2014,2,5.25027179648168
"b",69,2014,6,5.71601424971595
"c",69,2014,8,2.89426259254105
"a",70,2014,2,4.12023724778555
"b",70,2014,4,5.73548012902029
"c",70,2014,6,1.18735448480584
"a",71,2014,11,5.03723284136504
"b",71,2014,7,1.32515824888833
"c",71,2014,9,2.45248291431926
"a",72,2014,7,2.40294112614356
"b",72,2014,7,5.11439839517698
"c",72,2014,5,5.09801332047209
"a",73,2014,7,3.58289047749713
"b",73,2014,1,5.9566978646908
"c",73,2014,0,2.25672056223266
"a",74,2014,2,5.56131869112141
"b",74,2014,6,4.34320993511938
"c",74,2014,9,4.26493532746099
"a",75,2014,2,4.54700884781778
"b",75,2014,10,4.58521427260712
"c",75,2014,2,3.07496396498755
"a",76,2014,2,5.08415334066376
"b",76,2014,2,3.38800060935318
"c",76,2014,2,3.40971344639547
"a",77,2014,4,2.63540079840459
"b",77,2014,4,1.58694818872027
"c",77,2014,2,3.40348272956908
"a",78,2014,2,3.11073846090585
"b",78,2014,1,4.43153783818707
"c",78,2014,2,4.96332390257157
"a",79,2014,4,3.22186018363573
"b",79,2014,9,2.95459415204823
"c",79,2014,5,1.85479657747783
"a",80,2014,6,5.54417869332246
"b",80,2014,1,2.24252864392474
"c",80,2014,4,4.37845487752929
"a",81,2014,2,5.12187188398093
"b",81,2014,4,4.24393707909621
"c",81,2014,8,1.99729051813483
"a",82,2014,4,1.61534525942989
"b",82,2014,7,1.21101847174577
"c",82,2014,1,2.75087161129341
"a",83,2014,5,1.30506842304021
"b",83,2014,5,3.29655958712101
"c",83,2014,8,2.17936054477468
"a",84,2014,6,5.98762069502845
"b",84,2014,2,2.92129086819477
"c",84,2014,5,3.06290732137859
"a",85,2014,5,3.15577134047635
"b",85,2014,6,3.6173174509313
"c",85,2014,6,1.42790604988113
"a",86,2014,3,2.09858827665448
"b",86,2014,2,1.49295911332592
"c",86,2014,1,1.03558104275726
"a",87,2014,5,5.99206753564067
"b",87,2014,3,2.90459067816846
"c",87,2014,1,1.00798821100034
"a",88,2014,10,3.55333442008123
"b",88,2014,7,3.78268121415749
"c",88,2014,5,3.22693888121285
"a",89,2014,7,3.07119154394604
"b",89,2014,3,4.67558350670151
"c",89,2014,7,2.61301353829913
"a",90,2014,2,2.87778800958768
"b",90,2014,6,2.46341891144402
"c",90,2014,7,3.711614362197
"a",91,2014,9,5.23678088700399
"b",91,2014,5,3.8209515416529
"c",91,2014,4,1.21869385265745
"a",92,2014,8,3.94436007505283
"b",92,2014,8,2.1010673083365
"c",92,2014,6,2.12865119124763
"a",93,2014,6,5.78787404717878
"b",93,2014,7,3.89121423731558
"c",93,2014,4,5.18846806627698
"a",94,2014,2,5.09751219209284
"b",94,2014,5,4.80369069403969
"c",94,2014,2,4.14400897244923
"a",95,2014,5,1.0147105299402
"b",95,2014,4,4.14811658347026
"c",95,2014,8,1.66443956689909
"a",96,2014,6,1.45804605004378
"b",96,2014,5,3.88070498150773
"c",96,2014,6,4.02167597226799
"a",97,2014,9,3.90062905289233
"b",97,2014,6,2.46087501663715
"c",97,2014,5,1.53342115134001
"a",98,2014,3,4.5827758605592
"b",98,2014,8,5.03655739850365
"c",98,2014,4,3.50227782758884
"a",99,2014,1,3.06051238114014
"b",99,2014,1,4.26001603272744
"c",99,2014,4,2.83623688062653
"a",100,2014,4,5.70471563166939
"b",100,2014,3,4.44792464282364
"c",100,2014,3,1.73078453540802
"a",1,2015,2,2.21168185491115
"b",1,2015,6,1.84003812284209
"c",1,2015,2,2.68524665059522
"a",2,2015,5,4.02027674624696
"b",2,2015,4,4.25742056244053
"c",2,2015,5,3.08341973600909
"a",3,2015,3,3.55932610598393
"b",3,2015,7,4.50377364433371
"c",3,2015,3,3.67548497533426
"a",4,2015,6,1.20337039954029
"b",4,2015,7,4.99701031157747
"c",4,2015,2,3.6091216749046
"a",5,2015,5,3.39069380913861
"b",5,2015,2,3.34788229456171
"c",5,2015,7,2.89540788414888
"a",6,2015,6,5.17262785020284
"b",6,2015,10,3.32064521638677
"c",6,2015,3,5.29715305916034
"a",7,2015,5,2.53500498272479
"b",7,2015,3,4.46538749639876
"c",7,2015,9,1.79188777599484
"a",8,2015,6,5.79786206153221
"b",8,2015,3,2.79388080956414
"c",8,2015,3,5.43621819489636
"a",9,2015,6,3.83018638729118
"b",9,2015,7,4.59416620689444
"c",9,2015,3,3.78875557007268
"a",10,2015,5,5.35948078869842
"b",10,2015,6,5.77819858468138
"c",10,2015,4,4.5233536711894
"a",11,2015,6,3.42223715642467
"b",11,2015,5,3.89302654797211
"c",11,2015,4,1.64948562299833
"a",12,2015,5,4.39498854940757
"b",12,2015,9,1.40540200658143
"c",12,2015,4,5.76791991037317
"a",13,2015,8,5.31256188079715
"b",13,2015,4,4.68419457343407
"c",13,2015,4,1.64216052996926
"a",14,2015,4,4.3928904903587
"b",14,2015,4,3.11462203762494
"c",14,2015,3,3.61614587390795
"a",15,2015,5,2.3727970153559
"b",15,2015,4,5.79655604343861
"c",15,2015,10,5.49363731546327
"a",16,2015,7,2.11568256746978
"b",16,2015,4,3.70373552339152
"c",16,2015,6,3.81224590609781
"a",17,2015,4,5.64778973371722
"b",17,2015,6,3.22804365563206
"c",17,2015,4,1.91129589010961
"a",18,2015,4,4.39453501044773
"b",18,2015,3,1.17176926718093
"c",18,2015,2,2.71335547463968
"a",19,2015,5,3.10618945304304
"b",19,2015,5,4.45540875801817
"c",19,2015,4,3.72255436284468
"a",20,2015,7,1.26538065052591
"b",20,2015,2,2.3204728171695
"c",20,2015,11,2.75348104443401
"a",21,2015,3,3.05275401589461
"b",21,2015,5,1.32001391868107
"c",21,2015,4,4.83869433775544
"a",22,2015,3,5.14001324912533
"b",22,2015,7,4.99459543288685
"c",22,2015,8,2.54796697548591
"a",23,2015,9,3.69329332979396
"b",23,2015,4,2.62899760645814
"c",23,2015,3,1.32034319359809
"a",24,2015,4,5.29372189566493
"b",24,2015,7,5.79326121159829
"c",24,2015,6,1.26254866970703
"a",25,2015,5,4.86194178136066
"b",25,2015,5,3.48207467840984
"c",25,2015,5,4.17578205373138
"a",26,2015,7,1.61893701204099
"b",26,2015,3,2.27491116407327
"c",26,2015,4,5.30306381662376
"a",27,2015,4,2.94364176481031
"b",27,2015,5,1.83168905111961
"c",27,2015,3,1.62897643307224
"a",28,2015,3,1.182666486362
"b",28,2015,6,4.22002221364528
"c",28,2015,3,5.05970108928159
"a",29,2015,7,5.88872078247368
"b",29,2015,4,1.73707063449547
"c",29,2015,6,2.87050291569903
"a",30,2015,8,5.99343407573178
"b",30,2015,4,5.71966097829863
"c",30,2015,8,4.80874547176063
"a",31,2015,10,1.79894926748239
"b",31,2015,8,2.02966287056915
"c",31,2015,4,2.90699984901585
"a",32,2015,5,4.87158399098553
"b",32,2015,7,4.00570496241562
"c",32,2015,5,2.73936244100332
"a",33,2015,3,1.52872944623232
"b",33,2015,6,2.43078814260662
"c",33,2015,4,3.1473946061451
"a",34,2015,6,1.39075050270185
"b",34,2015,6,3.61211964534596
"c",34,2015,3,1.78083954751492
"a",35,2015,4,5.85876922495663
